accession	mechanism
Q8UVX1	zymogen_protease
Q8UW08	unassigned
Q8UW30	unassigned
Q8UW31	unassigned
Q8UW64	zymogen_protease
Q8UW80	negative
Q8UW81	negative
Q8UW82	negative
Q8VCI0	zymogen_protease
Q8VEN2	unassigned
Q8VI51	unassigned
Q8VXF2	unassigned
Q8VXX5	unassigned
Q8VYE5	unassigned
Q8VYI9	unassigned
Q8VYL3	zymogen_protease
Q8VYV9	zymogen_protease
Q8VZK8	unassigned
Q8VZU3	unassigned
Q8W261	negative
Q8W4Y8	unassigned
Q8WI34	unassigned
Q8WI36	unassigned
Q8WN12	convertase
Q8WPC2	negative_context
Q8WPU1	unassigned
Q8WRC7	convertase
Q8WS88	convertase
Q8WTD3	unassigned
Q8WTD4	unassigned
Q8WVF2	unassigned
Q8WWA0	unassigned
Q8WXF3	convertase
Q8WXQ8	convertase
Q8WZY7	unassigned
Q8X176	unassigned
Q8X1N0	negative_context
Q8X5L0	negative_context
Q8X783	unassigned
Q8X9X2	negative_context
Q8XIJ1	unassigned
Q8XIS3	zymogen_protease
Q8Y585	unassigned
Q8YQS7	unassigned
Q8YYG5	unassigned
Q8ZDC4	unassigned
Q8ZL65	negative_context
Q8ZPK9	unassigned
Q8ZST5	zymogen_protease
Q90325	unassigned
Q90326	unassigned
Q90611	zymogen_protease
Q90627	zymogen_protease
Q90628	zymogen_protease
Q90629	zymogen_protease
Q90686	zymogen_protease
Q90762	convertase
Q90763	convertase
Q90773	unassigned
Q90839	negative_context
Q90VW7	unassigned
Q90W22	convertase
Q90W78	convertase
Q90W79	unassigned
Q90W88	negative
Q90WA7	unassigned
Q90WA8	unassigned
Q90WF4	negative
Q90WP7	convertase
Q90WW4	unassigned
Q90WX8	unassigned
Q90WZ1	negative
Q90X85	unassigned
Q90Y63	negative
Q90ZM9	unassigned
Q90ZX8	unassigned
Q90ZY0	unassigned
Q91041	zymogen_protease
Q91053	zymogen_protease
Q91082	negative
Q91133	unassigned
Q91166	negative
Q91167	negative
Q91189	convertase
Q91194	convertase
Q91274	convertase
Q91330	negative
Q91507	zymogen_protease
Q91508	zymogen_protease
Q91509	zymogen_protease
Q91510	zymogen_protease
Q91511	zymogen_protease
Q91516	zymogen_protease
Q91826	convertase
Q91838	convertase
Q91971	convertase
Q91V13	convertase
Q91VK4	negative
Q91W27	convertase
Q91WW1	unassigned
Q91X17	unassigned
Q91X79	zymogen_protease
Q91XI3	convertase
Q91XL7	unassigned
Q91YK8	unassigned
Q91ZF2	zymogen_protease
Q92030	unassigned
Q92058	unassigned
Q92084	unassigned
Q92085	unassigned
Q92086	unassigned
Q920E0	unassigned
Q920E1	unassigned
Q920H8	negative_context
Q920S2	zymogen_protease
Q92106	negative
Q92178	zymogen_protease
Q92223	unassigned
Q92340	unassigned
Q92392	negative
Q92405	convertase
Q924A4	unassigned
Q924B5	unassigned
Q92542	negative_context
Q92619	negative
Q92673	convertase
Q92686	negative
Q926Q5	negative_context
Q92824	convertase
Q92876	convertase
Q93070	unassigned
Q93109	convertase
Q931Q3	unassigned
Q93243	convertase
Q933I7	unassigned
Q93409	negative
Q93702	convertase
Q93MH4	unassigned
Q93MH5	unassigned
Q93MH6	unassigned
Q93R80	unassigned
Q93V72	unassigned
Q93VC9	zymogen_protease
Q93WH6	unassigned
Q93X17	unassigned
Q93X49	unassigned
Q93XK2	unassigned
Q93XX5	unassigned
Q93Z04	unassigned
Q93Z08	unassigned
Q93ZH0	unassigned
Q941C5	negative
Q941C7	unassigned
Q94503	zymogen_protease
Q94504	zymogen_protease
Q945T0	unassigned
Q94676	negative
Q94714	zymogen_protease
Q94715	zymogen_protease
Q94AX3	unassigned
Q94BT2	unassigned
Q94CD8	unassigned
Q94DM8	unassigned
Q94EY2	unassigned
Q94F08	unassigned
Q94F57	unassigned
Q94K85	zymogen_protease
Q94KT8	unassigned
Q95198	unassigned
Q95209	convertase
Q95211	unassigned
Q95220	convertase
Q95222	unassigned
Q95229	convertase
Q95235	unassigned
Q95237	unassigned
Q95241	negative
Q95253	unassigned
Q95274	negative
Q95323	unassigned
Q95333	zymogen_protease
Q95335	negative
Q95336	negative
Q95J18	unassigned
Q95J22	unassigned
Q95J24	unassigned
Q95J46	convertase
Q95J88	unassigned
Q95JB4	convertase
Q95JC3	convertase
Q95JC9	unassigned
Q95L04	convertase
Q95L39	convertase
Q95LD9	unassigned
Q95LI0	convertase
Q95LP3	negative_context
Q95M08	unassigned
Q95M25	convertase
Q95M33	unassigned
Q95M66	unassigned
Q95M67	unassigned
Q95M68	unassigned
Q95ND5	zymogen_protease
Q95ND7	convertase
Q95NE0	unassigned
Q95NJ8	negative
Q95NK7	negative
Q95P48	convertase
Q95P65	negative_context
Q95P69	negative_context
Q95PD7	zymogen_protease
Q95WD1	negative
Q95WD3	negative
Q96316	unassigned
Q969E1	convertase
Q969E3	unassigned
Q969J5	negative_context
Q96A33	negative_context
Q96A98	convertase
Q96CW9	unassigned
Q96IY4	zymogen_protease
Q96MU5	negative_context
Q96PH6	convertase
Q96PL2	unassigned
Q96RI0	unassigned
Q96RP3	unassigned
Q96TS6	unassigned
Q96W96	negative_context
Q96WV6	unassigned
Q975D1	zymogen_protease
Q975U8	zymogen_protease
Q97AZ7	zymogen_protease
Q97JJ9	zymogen_protease
Q97JL5	unassigned
Q97QP7	zymogen_protease
Q97T80	zymogen_protease
Q980L4	zymogen_protease
Q98892	unassigned
Q98919	unassigned
Q98ST6	unassigned
Q98TA8	convertase
Q98TU0	convertase
Q99013	unassigned
Q99031	unassigned
Q99034	convertase
Q99036	unassigned
Q99049	negative_context
Q99075	unassigned
Q99134	convertase
Q99219	negative
Q99303	negative
Q99315	negative
Q99317	unassigned
Q99319	unassigned
Q99320	unassigned
Q99405	zymogen_protease
Q99436	zymogen_protease
Q99523	convertase
Q99542	zymogen_protease
Q99748	unassigned
Q99895	zymogen_protease
Q99935	negative
Q99969	unassigned
Q99J86	unassigned
Q99JB6	unassigned
Q99LS0	convertase
Q99M75	unassigned
Q99MA2	zymogen_protease
Q99MH3	convertase
Q99ML8	unassigned
Q99MP5	negative
Q99MQ4	unassigned
Q99N14	convertase
Q99P67	negative_context
Q99PG6	negative_context
Q99PI8	unassigned
Q99PJ0	unassigned
Q99PW6	convertase
Q99UX3	unassigned
Q99V45	zymogen_protease
Q99VJ0	zymogen_protease
Q9A1S2	unassigned
Q9A6U9	negative_context
Q9AIS7	unassigned
Q9AVB0	unassigned
Q9AYP9	unassigned
Q9BBS2	unassigned
Q9BBU3	unassigned
Q9BDB7	negative
Q9BDJ5	unassigned
Q9BDJ6	unassigned
Q9BEF8	unassigned
Q9BH10	convertase
Q9BH11	convertase
Q9BH21	convertase
Q9BH51	unassigned
Q9BH73	unassigned
Q9BH75	convertase
Q9BH79	unassigned
Q9BH81	unassigned
Q9BH84	convertase
Q9BH86	convertase
Q9BHA0	unassigned
Q9BHA6	unassigned
Q9BHB7	unassigned
Q9BJV7	unassigned
Q9BJV8	unassigned
Q9BMP8	unassigned
Q9BP51	unassigned
Q9BP53	convertase
Q9BP56	unassigned
Q9BP58	unassigned
Q9BP59	convertase
Q9BP60	unassigned
Q9BP61	convertase
Q9BP62	convertase
Q9BP63	convertase
Q9BP64	convertase
Q9BP65	convertase
Q9BP66	convertase
Q9BP67	convertase
Q9BP68	convertase
Q9BP69	convertase
Q9BP70	convertase
Q9BP71	convertase
Q9BP72	convertase
Q9BP73	unassigned
Q9BP74	convertase
Q9BP75	convertase
Q9BP76	convertase
Q9BP77	convertase
Q9BP78	unassigned
Q9BP79	unassigned
Q9BP80	unassigned
Q9BP81	unassigned
Q9BP82	unassigned
Q9BP83	unassigned
Q9BP84	unassigned
Q9BP85	convertase
Q9BP86	unassigned
Q9BP87	convertase
Q9BP88	convertase
Q9BP89	convertase
Q9BP90	convertase
Q9BP91	convertase
Q9BP92	unassigned
Q9BP93	unassigned
Q9BP94	unassigned
Q9BP95	unassigned
Q9BP96	convertase
Q9BP97	convertase
Q9BP98	convertase
Q9BP99	unassigned
Q9BPA0	convertase
Q9BPA1	unassigned
Q9BPA2	convertase
Q9BPA3	convertase
Q9BPA4	convertase
Q9BPA5	convertase
Q9BPA6	unassigned
Q9BPA7	convertase
Q9BPA9	unassigned
Q9BPB0	unassigned
Q9BPB1	convertase
Q9BPB2	convertase
Q9BPB4	convertase
Q9BPB7	unassigned
Q9BPB9	unassigned
Q9BPC1	convertase
Q9BPC2	unassigned
Q9BPC3	convertase
Q9BPC4	unassigned
Q9BPC5	unassigned
Q9BPC6	convertase
Q9BPC7	convertase
Q9BPC8	convertase
Q9BPC9	unassigned
Q9BPD0	unassigned
Q9BPD1	convertase
Q9BPD2	unassigned
Q9BPD3	convertase
Q9BPD4	convertase
Q9BPD5	convertase
Q9BPD6	convertase
Q9BPD7	unassigned
Q9BPD9	unassigned
Q9BPE0	unassigned
Q9BPE1	unassigned
Q9BPE2	unassigned
Q9BPE3	unassigned
Q9BPE4	unassigned
Q9BPE5	unassigned
Q9BPE6	unassigned
Q9BPE7	convertase
Q9BPE9	unassigned
Q9BPF1	convertase
Q9BPF2	convertase
Q9BPF3	convertase
Q9BPF4	convertase
Q9BPF5	unassigned
Q9BPF6	unassigned
Q9BPF7	unassigned
Q9BPF8	unassigned
Q9BPF9	unassigned
Q9BPG0	convertase
Q9BPG1	unassigned
Q9BPG2	unassigned
Q9BPG3	unassigned
Q9BPG5	convertase
Q9BPG7	convertase
Q9BPG8	convertase
Q9BPH0	convertase
Q9BPH1	convertase
Q9BPH2	convertase
Q9BPH3	convertase
Q9BPH4	unassigned
Q9BPH5	convertase
Q9BPH6	convertase
Q9BPH7	unassigned
Q9BPH8	unassigned
Q9BPH9	unassigned
Q9BPI0	unassigned
Q9BPI1	unassigned
Q9BPI3	convertase
Q9BPI4	convertase
Q9BPI5	convertase
Q9BPI6	convertase
Q9BPI7	convertase
Q9BPI8	convertase
Q9BPI9	convertase
Q9BPJ0	convertase
Q9BPJ1	convertase
Q9BPJ2	unassigned
Q9BPJ3	unassigned
Q9BPJ4	convertase
Q9BPJ5	convertase
Q9BPJ6	convertase
Q9BPJ7	convertase
Q9BPJ8	convertase
Q9BPJ9	convertase
Q9BPK0	convertase
Q9BQR3	zymogen_protease
Q9BT56	convertase
Q9BXN1	unassigned
Q9BXW4	unassigned
Q9BY14	unassigned
Q9BZD6	convertase
Q9BZD7	unassigned
Q9BZJ3	zymogen_protease
Q9BZM4	unassigned
Q9BZM5	unassigned
Q9BZM6	unassigned
Q9BZR6	unassigned
Q9BZS1	unassigned
Q9C0X9	unassigned
Q9C169	unassigned
Q9C5S0	unassigned
Q9C7F7	unassigned
Q9C7U5	unassigned
Q9C7U8	zymogen_protease
Q9C8A4	unassigned
Q9C8D6	unassigned
Q9C9B1	unassigned
Q9C9G4	unassigned
Q9CA23	unassigned
Q9CGL5	unassigned
Q9CQ52	zymogen_protease
Q9CQC2	unassigned
Q9CQV6	unassigned
Q9CQW3	convertase
Q9CQX2	unassigned
Q9CR53	convertase
Q9CRA0	unassigned
Q9CWP4	unassigned
Q9CZD5	unassigned
Q9CZQ6	unassigned
Q9D106	zymogen_protease
Q9D1N2	unassigned
Q9D3H2	negative_context
Q9D3P9	negative
Q9D5A0	negative_context
Q9D6Z6	unassigned
Q9D777	convertase
Q9D7F2	unassigned
Q9D7R7	zymogen_protease
Q9D7S0	unassigned
Q9D7Z7	unassigned
Q9D8H7	zymogen_protease
Q9DA79	unassigned
Q9DCV6	unassigned
Q9DD06	unassigned
Q9DD23	unassigned
Q9DD33	zymogen_protease
Q9DD49	negative
Q9DE68	unassigned
Q9DEA2	negative_context
Q9DEQ3	negative_context
Q9DET7	convertase
Q9DEX3	zymogen_protease
Q9DF33	unassigned
Q9DF52	unassigned
Q9DF56	unassigned
Q9DF66	zymogen_protease
Q9DF67	zymogen_protease
Q9DF68	zymogen_protease
Q9DG36	negative
Q9DG83	zymogen_protease
Q9DG84	zymogen_protease
Q9DGC8	negative
Q9DGC9	negative
Q9DGD4	unassigned
Q9DGK7	negative
Q9EPI2	unassigned
Q9EPL5	zymogen_protease
Q9EPL6	zymogen_protease
Q9EPS2	convertase
Q9EPW9	negative_context
Q9EQ21	convertase
Q9EQF4	unassigned
Q9EQV9	zymogen_protease
Q9EQX0	unassigned
Q9ER63	unassigned
Q9ERA7	convertase
Q9ESQ8	convertase
Q9ESQ9	convertase
Q9ESY9	unassigned
Q9F1K9	unassigned
Q9F7P4	negative_context
Q9FFH6	unassigned
Q9FFY3	unassigned
Q9FGF6	unassigned
Q9FGH4	unassigned
Q9FGU3	zymogen_protease
Q9FH31	unassigned
Q9FHA4	zymogen_protease
Q9FHA6	unassigned
Q9FHN6	unassigned
Q9FHQ6	unassigned
Q9FHX5	unassigned
Q9FIA9	unassigned
Q9FIF8	zymogen_protease
Q9FIG1	zymogen_protease
Q9FIG2	zymogen_protease
Q9FIM5	zymogen_protease
Q9FIM6	zymogen_protease
Q9FIM8	zymogen_protease
Q9FIW0	convertase
Q9FIW1	convertase
Q9FJ13	unassigned
Q9FJU9	unassigned
Q9FK16	unassigned
Q9FK76	zymogen_protease
Q9FKT1	unassigned
Q9FLI4	zymogen_protease
Q9FM65	unassigned
Q9FN39	unassigned
Q9FNQ2	unassigned
Q9FPR2	unassigned
Q9FSI9	unassigned
Q9FVE0	unassigned
Q9FY19	zymogen_protease
Q9FY78	unassigned
Q9FZ54	unassigned
Q9FZ86	unassigned
Q9FZA0	unassigned
Q9FZD0	unassigned
Q9FZE4	negative
Q9GJY2	unassigned
Q9GK11	zymogen_protease
Q9GK16	unassigned
Q9GK77	unassigned
Q9GKE1	zymogen_protease
Q9GKQ8	convertase
Q9GKY0	negative_context
Q9GKY5	unassigned
Q9GL30	zymogen_protease
Q9GL67	convertase
Q9GLC7	convertase
Q9GLD0	unassigned
Q9GLE3	zymogen_protease
Q9GLE4	convertase
Q9GLE5	zymogen_protease
Q9GLF6	convertase
Q9GLG1	zymogen_protease
Q9GLG4	negative
Q9GLK4	negative
Q9GLN8	negative
Q9GLP2	convertase
Q9GLP6	negative
Q9GLR0	convertase
Q9GLR1	convertase
Q9GM96	convertase
Q9GMS5	negative_context
Q9GMY2	zymogen_protease
Q9GMY3	zymogen_protease
Q9GMY4	zymogen_protease
Q9GMY6	zymogen_protease
Q9GMY7	zymogen_protease
Q9GMY8	zymogen_protease
Q9GNG8	negative_context
Q9GP84	unassigned
Q9GQV7	convertase
Q9GQW4	convertase
Q9GSA4	negative
Q9GU57	convertase
Q9GU58	convertase
Q9GZQ8	unassigned
Q9GZZ7	unassigned
Q9H106	negative_context
Q9H159	convertase
Q9H1M4	convertase
Q9H1Z8	convertase
Q9H239	convertase
Q9H2E6	negative_context
Q9H2R5	zymogen_protease
Q9H300	negative
Q9H306	zymogen_protease
Q9H3Y0	unassigned
Q9H4A9	zymogen_protease
Q9H4B8	unassigned
Q9HB29	negative_context
Q9HBT6	convertase
Q9HCQ7	convertase
Q9HEZ3	zymogen_protease
Q9HR36	zymogen_protease
Q9I194	zymogen_protease
Q9I837	unassigned
Q9I842	unassigned
Q9I843	unassigned
Q9I844	unassigned
Q9I845	unassigned
Q9I846	unassigned
Q9I847	unassigned
Q9I8P2	convertase
Q9I8P3	negative
Q9I8W9	zymogen_protease
Q9I8X0	zymogen_protease
Q9I8X1	zymogen_protease
Q9I8X2	zymogen_protease
Q9I900	unassigned
Q9I928	negative_context
Q9I9D3	negative
Q9IA08	negative
Q9IA09	negative
Q9IA10	negative
Q9IAU2	negative
Q9IB75	unassigned
Q9JHH6	zymogen_protease
Q9JHI0	zymogen_protease
Q9JHJ7	zymogen_protease
Q9JHW0	zymogen_protease
Q9JI58	unassigned
Q9JI81	zymogen_protease
Q9JIA9	zymogen_protease
Q9JJ16	negative_context
Q9JJT2	unassigned
Q9JL18	zymogen_protease
Q9JL96	zymogen_protease
Q9JLA2	unassigned
Q9JLB4	convertase
Q9JLT2	unassigned
Q9JM53	unassigned
Q9JM71	zymogen_protease
Q9JMB8	unassigned
Q9JMI7	unassigned
Q9JYM0	negative_context
Q9K5K2	unassigned
Q9K5K3	unassigned
Q9K5K8	unassigned
Q9K8J7	unassigned
Q9KD78	zymogen_protease
Q9KDP2	negative_context
Q9KFG3	negative_context
Q9KJY7	negative_context
Q9KKA3	unassigned
Q9KMU6	zymogen_protease
Q9KWM4	unassigned
Q9KWN0	unassigned
Q9L5D6	zymogen_protease
Q9L7Q2	zymogen_protease
Q9LDJ3	negative_context
Q9LE56	zymogen_protease
Q9LE89	unassigned
Q9LEH8	unassigned
Q9LFW3	unassigned
Q9LH43	unassigned
Q9LIB6	unassigned
Q9LII0	unassigned
Q9LIP2	zymogen_protease
Q9LJ85	unassigned
Q9LJ86	unassigned
Q9LJD9	unassigned
Q9LJU0	unassigned
Q9LJU1	unassigned
Q9LK37	unassigned
Q9LLL8	zymogen_protease
Q9LMY9	unassigned
Q9LNN7	negative
Q9LTW9	unassigned
Q9LUA1	negative
Q9LUM3	zymogen_protease
Q9LUS7	unassigned
Q9LV87	unassigned
Q9LV88	unassigned
Q9LV97	negative
Q9LVC0	unassigned
Q9LVJ1	zymogen_protease
Q9LX20	zymogen_protease
Q9LXU0	negative
Q9LXW3	zymogen_protease
Q9LY91	unassigned
Q9LYF6	unassigned
Q9LZH5	unassigned
Q9LZL3	zymogen_protease
Q9LZS6	zymogen_protease
Q9LZX4	unassigned
Q9M088	unassigned
Q9M099	zymogen_protease
Q9M0A1	unassigned
Q9M0F2	negative_context
Q9M0I0	unassigned
Q9M0S4	unassigned
Q9M2G1	unassigned
Q9M2K6	unassigned
Q9M373	unassigned
Q9M653	negative
Q9M654	negative
Q9M8T8	negative_context
Q9MA44	negative_context
Q9MA62	unassigned
Q9MAC1	unassigned
Q9MAP4	zymogen_protease
Q9MAP5	zymogen_protease
Q9MAP7	zymogen_protease
Q9MS55	unassigned
Q9MS58	unassigned
Q9MS61	unassigned
Q9MS64	unassigned
Q9MS67	unassigned
Q9MS70	unassigned
Q9MS73	unassigned
Q9MS76	unassigned
Q9MS79	unassigned
Q9MTL6	unassigned
Q9MTN2	unassigned
Q9MUS0	unassigned
Q9MUW0	unassigned
Q9MUW1	unassigned
Q9MYM4	unassigned
Q9MYY0	unassigned
Q9N0E3	unassigned
Q9N0V5	convertase
Q9N2D0	unassigned
Q9N2D1	zymogen_protease
Q9N2D2	zymogen_protease
Q9N2D3	zymogen_protease
Q9N2D4	zymogen_protease
Q9N2I2	unassigned
Q9N4V0	convertase
Q9N563	negative
Q9N5R0	convertase
Q9N661	unassigned
Q9NDA5	unassigned
Q9NDA6	convertase
Q9NDA7	convertase
Q9NDE7	convertase
Q9NFP1	unassigned
Q9NGP0	negative
Q9NIP6	convertase
Q9NJ15	convertase
Q9NJC6	unassigned
Q9NJQ2	convertase
Q9NL55	convertase
Q9NPA2	convertase
Q9NPD7	unassigned
Q9NQ38	negative
Q9NQX7	negative
Q9NQZ5	unassigned
Q9NRE1	zymogen_protease
Q9NRR1	negative_context
Q9NZH6	unassigned
Q9NZH8	unassigned
Q9P0G3	zymogen_protease
Q9P121	unassigned
Q9P232	unassigned
Q9P358	zymogen_protease
Q9P359	zymogen_protease
Q9P378	unassigned
Q9P3E4	unassigned
Q9P4W3	zymogen_protease
Q9P4W4	zymogen_protease
Q9P6S0	unassigned
Q9P7J9	unassigned
Q9P992	zymogen_protease
Q9P996	zymogen_protease
Q9P9I1	unassigned
Q9P9I3	unassigned
Q9PJV0	unassigned
Q9PQT2	unassigned
Q9PRG0	unassigned
Q9PT26	zymogen_protease
Q9PT40	unassigned
Q9PT41	zymogen_protease
Q9PT75	convertase
Q9PT98	convertase
Q9PT99	convertase
Q9PTA0	negative
Q9PTA1	unassigned
Q9PTL3	zymogen_protease
Q9PTQ4	negative
Q9PTS1	convertase
Q9PTU8	zymogen_protease
Q9PU29	convertase
Q9PU41	convertase
Q9PUG7	unassigned
Q9PUG8	unassigned
Q9PUG9	unassigned
Q9PUH0	unassigned
Q9PUH1	unassigned
Q9PUH2	unassigned
Q9PUH3	unassigned
Q9PUH4	unassigned
Q9PUH5	unassigned
Q9PUH6	unassigned
Q9PUH7	unassigned
Q9PUH8	unassigned
Q9PUH9	unassigned
Q9PUI0	unassigned
Q9PUI1	unassigned
Q9PUR0	convertase
Q9PUR1	convertase
Q9PVW7	unassigned
Q9PW68	negative
Q9QUG3	unassigned
Q9QUK6	negative_context
Q9QUK9	zymogen_protease
Q9QUP5	unassigned
Q9QUR8	unassigned
Q9QXK8	convertase
Q9QXQ6	convertase
Q9QXQ7	unassigned
Q9QXU9	negative
Q9QXV0	negative
Q9QXX3	convertase
Q9QYH7	unassigned
Q9QYX2	negative_context
Q9QYZ9	zymogen_protease
Q9QZ25	unassigned
Q9QZF2	unassigned
Q9QZQ4	convertase
Q9QZT3	convertase
Q9QZY5	unassigned
Q9R014	zymogen_protease
Q9R087	unassigned
Q9R0R1	unassigned
Q9R0R3	convertase
Q9R0R4	convertase
Q9R0S2	convertase
Q9R0S3	convertase
Q9R0T7	zymogen_protease
Q9R171	negative
Q9R1E6	convertase
Q9R1T3	zymogen_protease
Q9RN37	negative_context
Q9RQJ2	unassigned
Q9S0W8	unassigned
Q9S3W5	unassigned
Q9S740	unassigned
Q9S9K4	zymogen_protease
Q9SBK8	unassigned
Q9SD84	unassigned
Q9SE93	unassigned
Q9SGP2	negative_context
Q9SI16	negative_context
Q9SI57	unassigned
Q9SIL7	unassigned
Q9SIU6	unassigned
Q9SIZ9	unassigned
Q9SJ81	unassigned
Q9SJY7	unassigned
Q9SK27	unassigned
Q9SKW7	unassigned
Q9SNC3	unassigned
Q9SPL4	negative
Q9SPL5	negative
Q9SQN9	unassigned
Q9SQT9	unassigned
Q9SRT7	unassigned
Q9SRY3	unassigned
Q9SSG3	unassigned
Q9STF7	zymogen_protease
Q9STH5	unassigned
Q9STQ2	zymogen_protease
Q9STQ3	unassigned
Q9STY3	negative_context
Q9SU13	unassigned
Q9SU40	unassigned
Q9SU56	unassigned
Q9SUC9	unassigned
Q9SUV6	unassigned
Q9SV61	negative_context
Q9SV73	unassigned
Q9SVT4	zymogen_protease
Q9SXA6	unassigned
Q9SYL6	negative_context
Q9SZ51	unassigned
Q9SZG4	unassigned
Q9SZY2	zymogen_protease
Q9SZY3	zymogen_protease
Q9T045	unassigned
Q9T076	unassigned
Q9T351	unassigned
Q9TJ82	unassigned
Q9TKY7	unassigned
Q9TKZ9	unassigned
Q9TL35	unassigned
Q9TNF7	unassigned
Q9TNF8	unassigned
Q9TQY7	negative
Q9TRM8	convertase
Q9TRY9	unassigned
Q9TS34	negative
Q9TS35	negative
Q9TSX8	unassigned
Q9TSZ0	negative
Q9TSZ1	zymogen_protease
Q9TT95	convertase
Q9TTC5	unassigned
Q9TTE2	unassigned
Q9TU18	unassigned
Q9TU53	convertase
Q9TU73	unassigned
Q9TUI9	convertase
Q9TUX7	convertase
Q9TV36	unassigned
Q9TVA3	negative
Q9TWM7	unassigned
Q9TY83	unassigned
Q9TY84	unassigned
Q9TY95	zymogen_protease
Q9TZP5	unassigned
Q9U3Z3	convertase
Q9U5D2	negative
Q9U619	unassigned
Q9U644	convertase
Q9U645	unassigned
Q9U647	convertase
Q9U648	convertase
Q9U650	unassigned
Q9U651	unassigned
Q9U654	convertase
Q9U655	convertase
Q9U656	convertase
Q9U657	convertase
Q9U659	unassigned
Q9U660	convertase
Q9U662	convertase
Q9U6X1	convertase
Q9U6Z5	unassigned
Q9U6Z6	convertase
Q9U6Z8	convertase
Q9U6Z9	convertase
Q9U700	unassigned
Q9U8R2	convertase
Q9UBC7	convertase
Q9UBR2	zymogen_protease
Q9UBU3	unassigned
Q9UHA7	unassigned
Q9UHF0	convertase
Q9UHG2	negative
Q9UI42	zymogen_protease
Q9UK23	zymogen_protease
Q9UKY0	unassigned
Q9ULB4	convertase
Q9ULB5	convertase
Q9ULK0	negative_context
Q9ULX7	negative_context
Q9ULZ1	convertase
Q9ULZ9	convertase
Q9UNI1	zymogen_protease
Q9UPU3	convertase
Q9UQ52	unassigned
Q9UQ90	zymogen_protease
Q9UR19	zymogen_protease
Q9URR2	zymogen_protease
Q9UV63	unassigned
Q9UVP6	zymogen_protease
Q9UWG6	unassigned
Q9UXF3	zymogen_protease
Q9UYL3	unassigned
Q9V0N9	zymogen_protease
Q9V247	zymogen_protease
Q9V253	unassigned
Q9V2W8	unassigned
Q9V2W9	unassigned
Q9V2X0	unassigned
Q9V2X1	unassigned
Q9V521	zymogen_protease
Q9V751	convertase
Q9V8G0	unassigned
Q9VBC7	convertase
Q9VC44	convertase
Q9VCW0	convertase
Q9VET0	convertase
Q9VFJ3	zymogen_protease
Q9VG55	convertase
Q9VGE8	convertase
Q9VIH9	unassigned
Q9VII1	unassigned
Q9VII3	unassigned
Q9VIQ0	convertase
Q9VJ33	unassigned
Q9VKA0	unassigned
Q9VLK4	convertase
Q9VN14	unassigned
Q9VPR7	unassigned
Q9VT50	convertase
Q9VT51	convertase
Q9VT52	convertase
Q9VT53	convertase
Q9VTM6	unassigned
Q9VTZ5	unassigned
Q9VU58	unassigned
Q9VV28	unassigned
Q9VV72	unassigned
Q9VVF7	convertase
Q9VZ21	unassigned
Q9W0W6	convertase
Q9W1V6	convertase
Q9W3T7	unassigned
Q9W4Q9	convertase
Q9W4Z4	convertase
Q9W6M9	convertase
Q9W6V2	unassigned
Q9W7C5	unassigned
Q9W7E9	convertase
Q9W7F0	convertase
Q9W7J3	unassigned
Q9W7J4	unassigned
Q9W7R2	convertase
Q9WTR0	convertase
Q9WU60	unassigned
Q9WU67	unassigned
Q9WUC3	unassigned
Q9WUG6	convertase
Q9WUU7	zymogen_protease
Q9WUV3	negative_context
Q9WVA8	convertase
Q9WVA9	convertase
Q9WVJ3	zymogen_protease
Q9WYZ1	zymogen_protease
Q9X2V7	unassigned
Q9X6B1	negative_context
Q9X6V6	negative_context
Q9X721	zymogen_protease
Q9XEB5	unassigned
Q9XEC4	zymogen_protease
Q9XF04	negative
Q9XFX4	zymogen_protease
Q9XIL9	negative_context
Q9XPS4	unassigned
Q9XS63	negative
Q9XSD9	unassigned
Q9XSE2	negative
Q9XSE9	negative
Q9XSJ6	unassigned
Q9XSM2	zymogen_protease
Q9XSN2	negative
Q9XSN3	negative
Q9XSQ7	unassigned
Q9XSR0	unassigned
Q9XSW6	negative
Q9XSZ5	zymogen_protease
Q9XT35	convertase
Q9XT90	convertase
Q9XU75	zymogen_protease
Q9XUV0	zymogen_protease
Q9XVX1	convertase
Q9XW71	convertase
Q9XWV7	convertase
Q9XYR5	convertase
Q9XYZ0	unassigned
Q9XYZ1	unassigned
Q9XZK2	unassigned
Q9XZK3	unassigned
Q9XZK4	unassigned
Q9XZK5	convertase
Q9XZK6	unassigned
Q9XZK7	unassigned
Q9XZK8	unassigned
Q9XZK9	convertase
Q9XZL0	convertase
Q9XZL1	unassigned
Q9XZL2	convertase
Q9XZL3	unassigned
Q9XZL4	unassigned
Q9XZL5	unassigned
Q9Y1U9	convertase
Q9Y251	unassigned
Q9Y287	negative
Q9Y2I2	unassigned
Q9Y4W6	zymogen_protease
Q9Y5Q6	convertase
Q9Y5Z0	zymogen_protease
Q9Y625	unassigned
Q9Y646	zymogen_protease
Q9Y6M0	zymogen_protease
Q9Y6N8	convertase
Q9Y749	zymogen_protease
Q9Y778	zymogen_protease
Q9Y7S9	unassigned
Q9Y7Y7	unassigned
Q9Y833	unassigned
Q9YAN6	unassigned
Q9YAN8	unassigned
Q9YER0	zymogen_protease
Q9YES4	zymogen_protease
Q9YGH3	convertase
Q9YGH4	convertase
Q9YGH5	convertase
Q9YGI6	zymogen_protease
Q9YGJ2	zymogen_protease
