accession	mechanism
D2Y2I0	unassigned
D2Y2I5	unassigned
D2Y2I6	unassigned
D2Y2J1	unassigned
D2Y2J2	unassigned
D2Y2J3	unassigned
D2Y2J4	unassigned
D2Y2J5	unassigned
D2Y2J6	unassigned
D2Y2J8	unassigned
D2Y2J9	unassigned
D2Y2K0	unassigned
D2Y2K1	unassigned
D2Y2K2	unassigned
D2Y2K3	unassigned
D2Y2K4	unassigned
D2Y2K6	unassigned
D2Y2L0	unassigned
D2Y2L5	unassigned
D2Y2L8	unassigned
D2Y2M0	unassigned
D2Y2M2	unassigned
D2Y2M3	unassigned
D2Y2M9	unassigned
D2Y2N2	unassigned
D2Y2N3	unassigned
D2Y2N5	unassigned
D2Y2N6	unassigned
D2Y2N7	unassigned
D2Y2N9	unassigned
D2Y2P0	unassigned
D2Y2P1	unassigned
D2Y2P5	unassigned
D2Y2P8	unassigned
D2Y2Q1	unassigned
D2Y2Q2	unassigned
D2Y2Q5	unassigned
D2Y2Q7	unassigned
D2Y2Q8	unassigned
D2Y2Q9	unassigned
D2Y2R1	unassigned
D2Y2R3	unassigned
D2Y2R4	unassigned
D2Y3T1	unassigned
D2Y3T3	unassigned
D2Y3T4	unassigned
D2Y3T5	unassigned
D2Y3T6	unassigned
D2Y3T7	unassigned
D2Y3T8	unassigned
D2Y488	unassigned
D2Y489	unassigned
D2Y490	unassigned
D2Y491	unassigned
D2Y493	convertase
D2Y494	convertase
D2Y495	convertase
D2Y496	convertase
D2Y497	convertase
D2Y498	convertase
D2Y499	convertase
D2Y4A0	convertase
D2Y4A1	convertase
D2Y4A2	unassigned
D3JWK2	unassigned
D3JWK3	unassigned
D3JWK4	unassigned
D3JWK5	unassigned
D3JWK6	unassigned
D3JWK7	unassigned
D3JYA5	unassigned
D3JYA6	unassigned
D3UA80	convertase
D4B3I5	unassigned
D5GRW4	convertase
D5J9S0	unassigned
D5KR59	unassigned
D5KXG5	convertase
D5KXG7	unassigned
D5KXG8	unassigned
D5KXH0	unassigned
D5KXH1	unassigned
D5KXH2	unassigned
D5KXH3	unassigned
D5KXH6	unassigned
D5L5Q8	convertase
D6C4H5	unassigned
D6C4H8	unassigned
D6C4H9	convertase
D6C4I0	convertase
D6C4I3	unassigned
D6C4I5	unassigned
D6C4I6	unassigned
D6C4I7	convertase
D6C4I8	convertase
D6C4I9	convertase
D6C4J0	convertase
D6C4J2	convertase
D6C4J3	convertase
D6C4J4	unassigned
D6C4J7	unassigned
D6C4J8	unassigned
D6C4K0	unassigned
D6C4K2	unassigned
D6C4K3	unassigned
D6C4K4	unassigned
D6C4K5	convertase
D6C4K9	unassigned
D6C4L1	unassigned
D6C4L2	unassigned
D6C4L3	unassigned
D6C4L4	unassigned
D6C4L5	convertase
D6C4L6	unassigned
D6C4L7	unassigned
D6C4L8	unassigned
D6C4L9	convertase
D6C4M0	unassigned
D6C4M1	unassigned
D6C4M2	unassigned
D6C4M3	unassigned
D6CFW3	unassigned
D6WT67	convertase
D8UWD5	unassigned
D8UWD6	unassigned
D9U2A7	unassigned
D9U2B1	unassigned
D9U2B5	convertase
D9U2B8	convertase
E1AWD2	convertase
E1AWD3	convertase
E1AWE0	convertase
E1AXF6	convertase
E1AXF9	convertase
E1B228	convertase
E1B243	convertase
E1B247	convertase
E1B248	convertase
E1ZVK1	convertase
E2A6Z3	convertase
E2ADG2	convertase
E2AX35	convertase
E2DIH6	unassigned
E2E4F7	unassigned
E2S061	convertase
E2S062	convertase
E2S063	convertase
E2S064	convertase
E2S065	convertase
E4VP43	unassigned
E4VP50	convertase
E5AJX3	unassigned
E7EKC5	convertase
E7EKD6	unassigned
E7EKD9	convertase
E7EKE0	convertase
E7EKE1	convertase
F1CJ89	convertase
F4I1X0	unassigned
F4IC29	unassigned
F4JDJ0	unassigned
F4JMB8	unassigned
F5C3T9	unassigned
F5CEP0	unassigned
F5CPE8	unassigned
F6JWU8	unassigned
F6JWU9	unassigned
F6JWV0	unassigned
F6JWV1	unassigned
F6JWV2	unassigned
F6JWV3	unassigned
F8RKW2	unassigned
F8S122	unassigned
G0LFX8	unassigned
G0RFK8	unassigned
G0W2H9	convertase
G0W2I1	convertase
G1AS73	unassigned
G1AS74	convertase
G1AS75	convertase
G1AS76	unassigned
G1AS77	unassigned
G1AS78	convertase
G1AS79	unassigned
G1AS80	convertase
G1AS81	unassigned
G1AS82	convertase
G1AS83	convertase
G1C1T0	unassigned
G1C1T1	unassigned
G1C1T2	unassigned
G1C1T3	unassigned
G1FE62	convertase
H2BKS9	convertase
H2CYR5	convertase
H2E7Q6	unassigned
H3BJG9	unassigned
H3BQJ8	unassigned
H8Y1U0	unassigned
H9N3R7	unassigned
I0DEB5	convertase
I0DEB6	convertase
I1BVT3	unassigned
I6R1R7	convertase
I6R1S1	unassigned
I6RA71	convertase
I6RU51	unassigned
I6S394	convertase
I6S3A5	unassigned
I6S7G9	convertase
I6S7H3	convertase
I6S7H5	unassigned
L0GAZ8	convertase
L0GB04	unassigned
L0GBQ6	unassigned
L0GCJ6	convertase
M1E1F0	unassigned
M1E1F1	unassigned
M1J7U4	unassigned
M1JB54	unassigned
M1JMR8	unassigned
M1KJ27	unassigned
M1L511	unassigned
M9PQ91	convertase
O05897	unassigned
O09209	convertase
O09210	convertase
O10443	unassigned
O15823	unassigned
O15825	unassigned
O16136	unassigned
O17473	zymogen_protease
O17502	unassigned
O17513	convertase
O18492	unassigned
O18494	unassigned
O18496	unassigned
O18499	unassigned
O18500	unassigned
O24384	unassigned
O29207	unassigned
O29208	unassigned
O32388	unassigned
O32389	unassigned
O32390	unassigned
O33666	unassigned
O33668	unassigned
O33672	unassigned
O33675	unassigned
O33689	unassigned
O33690	unassigned
O45027	convertase
O49644	unassigned
O58285	unassigned
O58286	unassigned
O61271	convertase
O76145	convertase
O76198	unassigned
O77256	convertase
O78504	unassigned
O93221	convertase
O93222	convertase
O93223	convertase
O93224	convertase
O93225	convertase
O93226	convertase
O93227	convertase
O93451	convertase
O93452	convertase
O93453	convertase
O93455	convertase
O93718	unassigned
O93719	unassigned
O94317	unassigned
O94549	unassigned
O96812	unassigned
O96900	zymogen_protease
O97388	unassigned
O97395	unassigned
O97397	zymogen_protease
P01063	unassigned
P01091	unassigned
P01300	unassigned
P01512	convertase
P02884	unassigned
P02898	unassigned
P03718	unassigned
P03719	unassigned
P04815	unassigned
P04929	unassigned
P05118	unassigned
P05223	convertase
P06014	unassigned
P06015	unassigned
P06016	unassigned
P06017	unassigned
P06440	unassigned
P06651	convertase
P06884	unassigned
P07095	unassigned
P07209	unassigned
P07835	unassigned
P08371	unassigned
P08372	unassigned
P08772	unassigned
P09031	unassigned
P09617	unassigned
P09618	unassigned
P0A310	unassigned
P0A312	unassigned
P0A313	unassigned
P0A314	unassigned
P0A315	unassigned
P0A425	unassigned
P0A426	unassigned
P0A4M3	unassigned
P0A5P9	unassigned
P0C0H8	unassigned
P0C0H9	unassigned
P0C0P5	convertase
P0C1N2	unassigned
P0C1N3	unassigned
P0C1N4	unassigned
P0C1Q6	unassigned
P0C1T5	unassigned
P0C1V5	unassigned
P0C1V6	unassigned
P0C1V9	unassigned
P0C1W0	unassigned
P0C1W4	unassigned
P0C251	convertase
P0C252	convertase
P0C253	convertase
P0C254	convertase
P0C255	convertase
P0C256	unassigned
P0C257	unassigned
P0C258	convertase
P0C259	unassigned
P0C2S6	unassigned
P0C2S7	unassigned
P0C2S8	unassigned
P0C2S9	unassigned
P0C408	unassigned
P0C409	unassigned
P0C636	unassigned
P0C637	unassigned
P0C638	unassigned
P0C639	unassigned
P0C640	unassigned
P0C641	convertase
P0C666	unassigned
P0C667	convertase
P0C668	convertase
P0C669	unassigned
P0C670	unassigned
P0C831	unassigned
P0C832	unassigned
P0C833	convertase
P0C834	unassigned
P0C845	unassigned
P0C846	unassigned
P0C847	unassigned
P0C848	unassigned
P0C850	unassigned
P0C8A1	convertase
P0C8A4	convertase
P0C8A7	convertase
P0C8A8	unassigned
P0C8A9	convertase
P0C8B2	unassigned
P0C8U5	unassigned
P0C8U6	unassigned
P0C8U7	unassigned
P0C8U8	unassigned
P0C8U9	unassigned
P0C8V0	unassigned
P0C8V7	convertase
P0C8W1	convertase
P0C8W2	convertase
P0C8X9	convertase
P0C901	unassigned
P0C902	unassigned
P0C903	unassigned
P0C904	unassigned
P0C905	unassigned
P0C906	convertase
P0C907	convertase
P0CAQ2	unassigned
P0CAQ3	unassigned
P0CAQ4	convertase
P0CAQ5	convertase
P0CAQ6	unassigned
P0CAQ7	unassigned
P0CAQ8	unassigned
P0CAQ9	unassigned
P0CAZ2	unassigned
P0CAZ3	unassigned
P0CAZ4	unassigned
P0CAZ5	unassigned
P0CAZ6	unassigned
P0CAZ7	unassigned
P0CAZ8	unassigned
P0CAZ9	unassigned
P0CB07	unassigned
P0CB09	convertase
P0CB10	convertase
P0CB11	convertase
P0CB12	convertase
P0CE24	unassigned
P0CE25	unassigned
P0CE26	unassigned
P0CE28	unassigned
P0CE32	unassigned
P0CE33	unassigned
P0CE34	unassigned
P0CE35	unassigned
P0CE36	unassigned
P0CE74	unassigned
P0CE75	unassigned
P0CE76	unassigned
P0CF14	unassigned
P0CF15	unassigned
P0CG73	unassigned
P0CG82	unassigned
P0CG83	unassigned
P0CG84	unassigned
P0CG85	unassigned
P0CH04	unassigned
P0CH05	unassigned
P0CH21	convertase
P0CH22	convertase
P0CH23	convertase
P0CI13	convertase
P0CI14	convertase
P0CI49	unassigned
P0CI88	unassigned
P0CI89	convertase
P0CI90	convertase
P0CI91	unassigned
P0CI92	unassigned
P0CJ11	convertase
P0CJ45	unassigned
P0CM58	zymogen_protease
P0CM59	zymogen_protease
P0CO55	unassigned
P0CP28	unassigned
P0CP29	unassigned
P0CU58	unassigned
P0CU61	unassigned
P0CU62	unassigned
P0CU63	unassigned
P0CU64	unassigned
P0CU65	unassigned
P0CX18	unassigned
P0CX19	unassigned
P0CY50	unassigned
P0CY60	unassigned
P0CY61	unassigned
P0CY62	unassigned
P0CY63	unassigned
P0CY64	unassigned
P0CY65	convertase
P0CY67	unassigned
P0CY68	unassigned
P0CY69	unassigned
P0CY70	unassigned
P0CY71	unassigned
P0CY72	convertase
P0CY73	unassigned
P0CY75	unassigned
P0CY76	convertase
P0CY77	unassigned
P0CY78	unassigned
P0CY79	unassigned
P0CY80	unassigned
P0CY81	unassigned
P0CY82	unassigned
P0CY83	unassigned
P0CY84	unassigned
P0CY87	unassigned
P0DE28	unassigned
P0DE29	unassigned
P0DJ02	convertase
P0DJ03	convertase
P0DJ33	unassigned
P0DJ36	unassigned
P0DJ37	unassigned
P0DJ38	unassigned
P0DJ39	unassigned
P0DJ40	unassigned
P0DJ64	unassigned
P0DJ65	unassigned
P0DJ67	unassigned
P0DJ68	unassigned
P0DJ70	unassigned
P0DJ71	unassigned
P0DJ72	unassigned
P0DJ73	unassigned
P0DJC4	convertase
P0DJC5	convertase
P0DJC6	convertase
P0DJC7	convertase
P0DJL0	unassigned
P0DKM1	convertase
P0DKM2	unassigned
P0DKM3	unassigned
P0DKN0	unassigned
P0DKN1	unassigned
P0DKP4	convertase
P0DKQ9	unassigned
P0DL60	unassigned
P0DL61	convertase
P0DM16	convertase
P0DM17	unassigned
P0DM18	convertase
P0DM19	convertase
P0DM20	convertase
P0DM26	convertase
P0DM34	convertase
P0DM69	unassigned
P0DMD7	convertase
P0DMD8	unassigned
P0DMD9	unassigned
P0DME2	unassigned
P0DME3	unassigned
P0DME4	unassigned
P0DME6	convertase
P0DME7	convertase
P0DME8	convertase
P0DME9	convertase
P0DMF1	unassigned
P0DMF2	unassigned
P0DMF3	unassigned
P0DMF4	unassigned
P0DMF5	unassigned
P0DMF6	unassigned
P0DMF7	unassigned
P0DMF8	unassigned
P0DMF9	convertase
P0DMG0	unassigned
P0DMH7	unassigned
P0DMI7	convertase
P0DMI8	convertase
P0DMI9	convertase
P0DMJ0	convertase
P0DMJ1	unassigned
P0DMQ0	convertase
P0DMQ1	convertase
P0DMQ2	convertase
P0DMQ3	convertase
P0DMQ4	convertase
P0DMX5	convertase
P0DMY9	unassigned
P0DMZ0	unassigned
P0DMZ1	convertase
P0DMZ3	unassigned
P0DMZ4	unassigned
P0DMZ5	unassigned
P0DMZ6	convertase
P0DMZ7	convertase
P0DMZ8	convertase
P0DMZ9	convertase
P0DN00	unassigned
P0DN01	unassigned
P0DN02	unassigned
P0DN03	unassigned
P0DN04	unassigned
P0DN05	unassigned
P0DN42	convertase
P0DN43	convertase
P0DN44	convertase
P0DN45	convertase
P0DN46	convertase
P0DN47	unassigned
P0DN48	convertase
P0DN49	unassigned
P0DN50	convertase
P0DN51	convertase
P0DN52	unassigned
P0DN53	convertase
P0DN54	convertase
P0DN55	convertase
P0DN56	convertase
P0DN57	unassigned
P0DN58	unassigned
P0DN59	unassigned
P0DN60	convertase
P0DN61	convertase
P0DN62	convertase
P0DN64	unassigned
P0DN65	unassigned
P0DOL1	unassigned
P0DOL2	unassigned
P0DOM5	unassigned
P0DOM6	unassigned
P0DPG6	unassigned
P0DPL8	unassigned
P0DPM0	unassigned
P0DPU4	unassigned
P0DQL4	unassigned
P0DQL5	unassigned
P0DQL6	unassigned
P0DQL7	unassigned
P0DQL8	unassigned
P0DQL9	unassigned
P0DQM0	unassigned
P0DQM2	unassigned
P0DQM3	unassigned
P0DQM4	unassigned
P0DQP4	unassigned
P0DQR8	convertase
P0DQY8	convertase
P0DQY9	convertase
P0DQZ1	unassigned
P0DQZ7	unassigned
P0DQZ9	unassigned
P0DRA2	unassigned
P0DRA4	unassigned
P0DRB3	unassigned
P0DRB4	unassigned
P0DRD6	unassigned
P0DRH3	convertase
P0DRH4	convertase
P0DRH6	convertase
P0DRH9	unassigned
P0DRI0	unassigned
P0DRI1	unassigned
P0DRI2	unassigned
P0DRI3	unassigned
P0DSI6	unassigned
P0DSJ8	unassigned
P0DSJ9	unassigned
P0DSK1	unassigned
P0DSK2	unassigned
P0DSK4	unassigned
P0DSK5	unassigned
P0DSK6	unassigned
P0DSW9	unassigned
P0DSX0	unassigned
P0DTJ4	unassigned
P0DTL4	unassigned
P0DTU1	convertase
P0DUB0	convertase
P0DUG2	convertase
P0DUG5	unassigned
P0DUG6	unassigned
P0DUG7	unassigned
P0DUG8	unassigned
P0DUG9	unassigned
P0DUH0	unassigned
P0DUH1	unassigned
P0DUH2	unassigned
P0DUH3	unassigned
P0DUH4	unassigned
P0DUQ4	convertase
P0DUQ5	convertase
P0DUQ7	convertase
P0DUQ8	convertase
P0DV62	unassigned
P0DW17	unassigned
P0DW19	convertase
P0DW20	unassigned
P0DW21	convertase
P0DW22	unassigned
P0DW23	unassigned
P0DW24	unassigned
P0DW25	convertase
P0DW26	unassigned
P0DW73	unassigned
P0DW74	unassigned
P0DW75	unassigned
P0DW76	unassigned
P0DW77	unassigned
P0DW78	unassigned
P0DX99	unassigned
P0DXA1	unassigned
P0DXT1	unassigned
P0DXT2	unassigned
P0DXT3	unassigned
P0DXT4	unassigned
P0DXT5	unassigned
P0DXT6	unassigned
P0DXT7	unassigned
P0DXT8	unassigned
P0DXT9	unassigned
P0DXU0	unassigned
P0DXU1	unassigned
P0DXU2	unassigned
P0DXU3	unassigned
P0DXZ8	convertase
P0DXZ9	convertase
P0DY00	convertase
P0DY02	convertase
P0DY03	convertase
P0DY17	unassigned
P0DY21	unassigned
P0DY24	unassigned
P0DY25	unassigned
P0DY38	convertase
P0DY39	convertase
P0DY55	unassigned
P0DYB1	unassigned
P0DYB2	unassigned
P0DYB3	convertase
P10347	unassigned
P10348	unassigned
P10513	unassigned
P10602	zymogen_protease
P10742	unassigned
P10776	unassigned
P10990	unassigned
P11000	unassigned
P11324	unassigned
P11761	convertase
P11863	unassigned
P12164	unassigned
P12616	unassigned
P12717	unassigned
P13302	unassigned
P13335	unassigned
P13399	unassigned
P13401	unassigned
P13636	zymogen_protease
P13829	unassigned
P13948	unassigned
P14089	unassigned
P14237	unassigned
P14494	unassigned
P14495	unassigned
P14496	unassigned
P14608	unassigned
P14665	unassigned
P15217	convertase
P15490	unassigned
P15528	unassigned
P15711	unassigned
P15750	unassigned
P15913	unassigned
P16231	unassigned
P16531	convertase
P16588	zymogen_protease
P16946	unassigned
P17355	unassigned
P17979	unassigned
P18481	unassigned
P19455	unassigned
P19628	zymogen_protease
P19909	unassigned
P20076	unassigned
P20094	unassigned
P20140	zymogen_protease
P20223	unassigned
P20642	unassigned
P20643	unassigned
P20721	zymogen_protease
P20736	unassigned
P20947	unassigned
P20949	unassigned
P20950	unassigned
P20981	unassigned
P21591	convertase
P21978	unassigned
P21979	unassigned
P22122	unassigned
P22128	unassigned
P22334	convertase
P22497	zymogen_protease
P22589	unassigned
P23117	convertase
P23118	convertase
P23261	unassigned
P23314	zymogen_protease
P23317	unassigned
P23318	unassigned
P23324	unassigned
P23398	unassigned
P23623	zymogen_protease
P23699	unassigned
P24490	unassigned
P24608	convertase
P24803	unassigned
P25249	zymogen_protease
P25477	unassigned
P25775	zymogen_protease
P25781	zymogen_protease
P25804	zymogen_protease
P26326	unassigned
P26327	unassigned
P26328	unassigned
P26330	unassigned
P26331	unassigned
P26335	unassigned
P27951	unassigned
P28716	unassigned
P28717	unassigned
P29118	zymogen_protease
P29563	unassigned
P29805	zymogen_protease
P30141	unassigned
P30199	zymogen_protease
P31481	unassigned
P31518	unassigned
P31706	unassigned
P31740	unassigned
P31760	unassigned
P31962	unassigned
P31963	unassigned
P32032	unassigned
P32653	unassigned
P33554	unassigned
P33555	unassigned
P34026	unassigned
P34141	unassigned
P34806	unassigned
P35051	zymogen_protease
P35460	unassigned
P35518	unassigned
P35645	unassigned
P35646	unassigned
P35853	unassigned
P38578	unassigned
P38832	unassigned
P39047	unassigned
P40842	convertase
P40844	convertase
P41319	convertase
P41598	unassigned
P41854	convertase
P42739	unassigned
P42740	unassigned
P42780	zymogen_protease
P43156	zymogen_protease
P43231	zymogen_protease
P43232	zymogen_protease
P43443	convertase
P43509	zymogen_protease
P44623	unassigned
P47476	unassigned
P48188	unassigned
P48821	unassigned
P49127	convertase
P49513	unassigned
P50144	convertase
P50145	convertase
P50340	zymogen_protease
P50341	zymogen_protease
P50470	unassigned
P50724	unassigned
P50725	convertase
P51317	unassigned
P51456	convertase
P55110	zymogen_protease
P56348	unassigned
P56504	unassigned
P56782	unassigned
P58273	unassigned
P59261	unassigned
P59262	unassigned
P59669	unassigned
P59906	unassigned
P60243	unassigned
P61229	unassigned
P61598	unassigned
P62177	unassigned
P62178	unassigned
P62180	unassigned
P62182	unassigned
P62530	unassigned
P62531	unassigned
P62926	unassigned
P62927	unassigned
P62930	unassigned
P66125	unassigned
P66126	unassigned
P66133	unassigned
P66134	unassigned
P66135	unassigned
P66136	unassigned
P66137	unassigned
P66139	unassigned
P68407	unassigned
P68408	unassigned
P68409	unassigned
P68426	unassigned
P68578	unassigned
P68974	unassigned
P68975	unassigned
P69002	unassigned
P69003	unassigned
P69309	unassigned
P69313	unassigned
P69317	unassigned
P69322	unassigned
P69326	unassigned
P69494	convertase
P69495	convertase
P69496	convertase
P69497	convertase
P69498	convertase
P69499	convertase
P69500	convertase
P69501	convertase
P69693	unassigned
P69694	unassigned
P69748	convertase
P69749	convertase
P69750	convertase
P69751	convertase
P69753	convertase
P69754	unassigned
P69755	convertase
P69757	convertase
P69760	unassigned
P69761	unassigned
P69763	convertase
P69766	convertase
P69767	convertase
P70107	unassigned
P72507	unassigned
P72712	unassigned
P74564	unassigned
P74977	unassigned
P75458	unassigned
P78742	unassigned
P78743	unassigned
P78744	unassigned
P79695	convertase
P79799	unassigned
P80529	zymogen_protease
P81071	zymogen_protease
P81322	unassigned
P81323	unassigned
P81335	unassigned
P81488	convertase
P81793	unassigned
P82268	convertase
P82269	convertase
P85226	unassigned
P85989	unassigned
P85990	unassigned
P86038	convertase
P86039	convertase
P86185	convertase
P86186	convertase
P86187	convertase
P86188	convertase
P86189	convertase
P86717	unassigned
P86719	unassigned
P86821	convertase
P87068	unassigned
P89028	unassigned
P91896	convertase
P93217	unassigned
P93218	unassigned
P93248	unassigned
P94664	unassigned
P95316	unassigned
P95317	unassigned
P95318	unassigned
P9WIN6	unassigned
P9WK08	unassigned
Q00050	unassigned
Q00410	unassigned
Q00499	unassigned
Q00676	convertase
Q00783	unassigned
Q00948	convertase
Q00996	unassigned
Q01416	unassigned
Q01493	unassigned
Q01758	unassigned
Q01889	unassigned
Q02307	unassigned
Q02593	unassigned
Q02594	unassigned
Q02786	unassigned
Q02ZA6	unassigned
Q03091	unassigned
Q03198	unassigned
Q03199	unassigned
Q03699	zymogen_protease
Q03FZ9	unassigned
Q03M32	unassigned
Q04620	unassigned
Q04KI2	unassigned
Q05120	unassigned
Q05439	unassigned
Q05806	unassigned
Q06B79	convertase
Q06FX8	unassigned
Q06GS7	unassigned
Q06H14	unassigned
Q06J16	unassigned
Q06RE8	unassigned
Q06SD3	unassigned
Q07334	convertase
Q07338	unassigned
Q07425	unassigned
Q07564	unassigned
Q07565	unassigned
Q07929	unassigned
Q08121	unassigned
Q09367	convertase
Q09627	convertase
Q09628	convertase
Q09JK2	unassigned
Q09MJ5	unassigned
Q09X34	unassigned
Q0AWJ2	unassigned
Q0C804	unassigned
Q0CQL9	zymogen_protease
Q0CTN3	zymogen_protease
Q0G9N6	unassigned
Q0G9X9	unassigned
Q0GY45	unassigned
Q0GY46	unassigned
Q0IDF4	unassigned
Q0IU52	zymogen_protease
Q0N4U3	unassigned
Q0N4U4	unassigned
Q0N4U5	unassigned
Q0N4U6	unassigned
Q0N4U7	unassigned
Q0P3J6	unassigned
Q0SR53	unassigned
Q0THN1	unassigned
Q0TNI4	unassigned
Q0VBW8	convertase
Q0VKG9	convertase
Q0ZJ37	unassigned
Q10416	convertase
Q10735	zymogen_protease
Q10XU6	unassigned
Q148C3	unassigned
Q14FH4	unassigned
Q16998	convertase
Q16RI5	convertase
Q17313	convertase
Q176V0	unassigned
Q17AN4	convertase
Q17QS0	unassigned
Q17UY8	convertase
Q17UZ0	convertase
Q18B22	unassigned
Q1A3Q1	unassigned
Q1A3Q2	unassigned
Q1A3Q5	convertase
Q1A3Q6	unassigned
Q1A3Q7	convertase
Q1A3Q8	unassigned
Q1A3Q9	unassigned
Q1A3R0	convertase
Q1A3R3	convertase
Q1ACL6	unassigned
Q1C5C7	unassigned
Q1CKL2	unassigned
Q1E0A3	zymogen_protease
Q1E4K5	unassigned
Q1EN11	convertase
Q1EN12	convertase
Q1EN13	convertase
Q1EN14	convertase
Q1G3I0	unassigned
Q1JPW9	unassigned
Q1KVV2	unassigned
Q1KXX6	unassigned
Q1XDH0	unassigned
Q1ZYW0	unassigned
Q1ZYW1	unassigned
Q20EY3	unassigned
Q253E5	unassigned
Q26065	unassigned
Q26492	convertase
Q27709	unassigned
Q27J48	unassigned
Q27Q53	convertase
Q28H04	unassigned
Q29126	unassigned
Q29191	unassigned
Q295C6	convertase
Q29B55	convertase
Q29CA0	convertase
Q2FG82	unassigned
Q2FUW9	unassigned
Q2GVL1	unassigned
Q2I2P1	convertase
Q2I2P2	convertase
Q2I2P3	unassigned
Q2I2P4	convertase
Q2I2P8	convertase
Q2I2Q1	convertase
Q2I2Q2	unassigned
Q2I2Q3	convertase
Q2I2Q4	convertase
Q2I2Q6	unassigned
Q2I2Q9	unassigned
Q2I2R0	unassigned
Q2I2R1	unassigned
Q2I2R2	unassigned
Q2I2R3	unassigned
Q2I2R4	unassigned
Q2I2R6	unassigned
Q2L8Z0	unassigned
Q2M591	convertase
Q2MIB7	unassigned
Q2MIK4	unassigned
Q2NIJ9	unassigned
Q2PMS6	unassigned
Q2SS74	unassigned
Q2TA46	unassigned
Q2U3M0	convertase
Q2UCB7	zymogen_protease
Q2UN81	zymogen_protease
Q2UXV8	convertase
Q2UXV9	convertase
Q2UXW0	convertase
Q2V2Q2	unassigned
Q2VEJ3	unassigned
Q2YT85	unassigned
Q2YW62	unassigned
Q30KK1	convertase
Q31CR0	unassigned
Q32L79	convertase
Q32LD3	unassigned
Q32RP3	unassigned
Q32RW6	unassigned
Q32ZI4	convertase
Q32ZM1	zymogen_protease
Q33C56	unassigned
Q37993	unassigned
Q39962	unassigned
Q3BAQ9	unassigned
Q3BER2	unassigned
Q3BK16	unassigned
Q3C1G0	unassigned
Q3C255	convertase
Q3E6R4	unassigned
Q3KPV7	unassigned
Q3M4K0	unassigned
Q3SAE5	unassigned
Q3SAE6	unassigned
Q3SAE7	unassigned
Q3SAE8	unassigned
Q3SAF0	unassigned
Q3SAF1	unassigned
Q3SAF2	unassigned
Q3SAF3	unassigned
Q3SAF4	unassigned
Q3SAF7	unassigned
Q3SAX8	unassigned
Q3SB03	unassigned
Q3SB04	unassigned
Q3SB05	unassigned
Q3SB06	unassigned
Q3SB07	unassigned
Q3T4C2	unassigned
Q3YED1	unassigned
Q3YED3	unassigned
Q3YED5	convertase
Q3YED6	unassigned
Q3YED8	unassigned
Q3YEE1	convertase
Q3YEE2	unassigned
Q3YEE3	unassigned
Q3YEE4	convertase
Q3YEE5	unassigned
Q3YEE6	unassigned
Q3YEF0	convertase
Q3YEF1	convertase
Q3YEF3	unassigned
Q3YEF4	convertase
Q3YEF7	unassigned
Q3YEF8	convertase
Q3YEF9	convertase
Q3YEG0	unassigned
Q3YEG3	convertase
Q3YEG4	convertase
Q3YEG6	unassigned
Q3YEG7	convertase
Q3YEG9	convertase
Q3YEH0	convertase
Q3YEH1	convertase
Q3YEH2	convertase
Q3YEH3	convertase
Q3YEH4	convertase
Q3YEH6	convertase
Q3ZFI5	unassigned
Q3ZJ18	unassigned
Q40191	unassigned
Q41433	unassigned
Q41484	unassigned
Q42838	unassigned
Q46HA2	unassigned
Q47185	unassigned
Q48501	unassigned
Q48509	unassigned
Q49L15	unassigned
Q49Y83	unassigned
Q4A0V8	unassigned
Q4G3C7	unassigned
Q4L6Z1	unassigned
Q4L9P0	unassigned
Q4N927	unassigned
Q4P580	unassigned
Q4PEQ5	zymogen_protease
Q4QR71	zymogen_protease
Q4U9M9	unassigned
Q4VZQ0	unassigned
Q4WFV6	unassigned
Q4WUK7	unassigned
Q4WZS3	zymogen_protease
Q51911	unassigned
Q52FS9	unassigned
Q53446	unassigned
Q54DY7	zymogen_protease
Q54EQ7	unassigned
Q54G48	unassigned
Q54LH6	unassigned
Q54SJ8	unassigned
Q55EF0	unassigned
Q55EG6	unassigned
Q56P17	unassigned
Q57873	unassigned
Q58301	unassigned
Q58302	unassigned
Q58303	unassigned
Q58795	unassigned
Q58864	unassigned
Q589B1	unassigned
Q58T89	convertase
Q58T90	convertase
Q58T91	convertase
Q58T92	convertase
Q58T94	convertase
Q59MD0	unassigned
Q59N10	unassigned
Q59QA5	unassigned
Q59V02	unassigned
Q59Y11	unassigned
Q5A1A9	unassigned
Q5A1B2	unassigned
Q5A1E1	unassigned
Q5A210	unassigned
Q5A8A2	unassigned
Q5ABW2	unassigned
Q5ACN3	unassigned
Q5AD23	unassigned
Q5AFC2	unassigned
Q5AG46	unassigned
Q5AHC0	unassigned
Q5AJK6	unassigned
Q5AMJ5	unassigned
Q5BJT2	unassigned
Q5BU36	unassigned
Q5CZK2	convertase
Q5CZK5	convertase
Q5CZK6	convertase
Q5D228	unassigned
Q5D229	unassigned
Q5D230	unassigned
Q5D232	unassigned
Q5EHP1	unassigned
Q5EHP4	convertase
Q5F1N4	unassigned
Q5FVX5	convertase
Q5G8B3	convertase
Q5G8B4	convertase
Q5G8B5	convertase
Q5H8A1	convertase
Q5H8A3	convertase
Q5HD51	unassigned
Q5HFB8	unassigned
Q5HHM8	unassigned
Q5HJU7	unassigned
Q5HN75	zymogen_protease
Q5HNQ6	unassigned
Q5I2P0	unassigned
